# YAME's registry: one row per file the suite can fetch.
#
# key          source@tag:remote_path. source is <org>/<repo> on GitHub, or
#              hf:<org>/<repo> on HuggingFace; tag is the immutable upstream
#              tag; remote_path is the path within that tag. Unique.
# store_path   where the file lands under the store root, and its place in
#              the browser tree. Unique. Decoupled from remote_path.
# sha256, size filled by --refresh from the tag's manifest and the host API,
#              then verified on every later run; never overwritten.
# rows, kind   only on the files that define a row space (an ordering, a
#              cpg_nocontig.cr): the probe or CpG count, and genome|array.
# recommend    yes when the browser's default selection includes it.
# title, description, source, citation
#              prose; {name} references dictionary.tsv.
#
# Every row in a store directory carries the same source@tag (checked at
# generation). Rows within a directory keep upstream's manifest order, so a
# directory that is a 1:1 copy of an upstream one gets a byte-identical
# manifest. The table is the authority for what is offered: a file upstream
# with no row here is not offered.
#
# key	store_path	sha256	size	rows	kind	recommend	title	description	source	citation
zhou-lab/KYCGKB_hg38@v2:TFBSrm.20221005.cm.idx	hg38/KYCG/TFBSrm.20221005.cm.idx	2ec6d39f1359dbb8ba5ec95525b29f9380b89c10417d4f535311afd78d56dc3c	23731				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/KYCGKB_hg38@v2:Tetranuc2.20220321.cm	hg38/KYCG/Tetranuc2.20220321.cm	b44a0827f4b3b3db5a15845aec6230b05cf3b60ab68f55aa6efefc60ecfc21c9	9086753				Tetranucleotide context	{Tetranuc2}	{src_derived_from_the_reference_g}	{cit_zhou_2}
zhou-lab/KYCGKB_hg38@v2:TiSigBLUEPRINT.20221209.cm	hg38/KYCG/TiSigBLUEPRINT.20221209.cm	3facb90c0529eb34cee644b288134a5465d62be006d7d12657d79bd0c4d809d5	26949077				Tissue signatures, blood	{TiSigBLUEPRINT}	{src_blueprint_epigenome_wgbs}	{cit_stunnenberg}
zhou-lab/KYCGKB_hg38@v2:TiSigBLUEPRINT.20221209.cm.idx	hg38/KYCG/TiSigBLUEPRINT.20221209.cm.idx	b0f854de1aecc7a76b3e9f41b0fcd8b7bcedc22dad0d4acce52fce2ea8f2df96	22418				Tissue signatures, blood	{TiSigBLUEPRINT}	{src_blueprint_epigenome_wgbs}	{cit_stunnenberg}
zhou-lab/KYCGKB_hg38@v2:TiSigBrain.20221209.cm	hg38/KYCG/TiSigBrain.20221209.cm	3ceb5da27d9c1ae15fa4e5b21b4530512290a001c9d734dd6d62705efd087b62	52404903				Tissue signatures, brain	{TiSigBrain}	{src_combined_brain_single_cell_d}	
zhou-lab/KYCGKB_hg38@v2:TiSigBrain.20221209.cm.idx	hg38/KYCG/TiSigBrain.20221209.cm.idx	fbad5e030427f55c5842fa99535b5e0f76d1577fef3be4c588bd7986c348c1da	13414				Tissue signatures, brain	{TiSigBrain}	{src_combined_brain_single_cell_d}	
zhou-lab/KYCGKB_hg38@v2:TiSigLoyfer.20221209.cm	hg38/KYCG/TiSigLoyfer.20221209.cm	8aa7570049b530214e866c8d00ee31b653790b0b0ef74c3e6c4e3960a6b45301	28806752			yes	Tissue signatures, Loyfer atlas	{TiSigLoyfer}	{src_loyfer_human_methylome_atlas}	{cit_loyfer}
zhou-lab/KYCGKB_hg38@v2:TiSigLoyfer.20221209.cm.idx	hg38/KYCG/TiSigLoyfer.20221209.cm.idx	9de62d64fcb18caff6c1eb1f8ad7f4d131b24819ef36df668883389b25f37e6a	16421			yes	Tissue signatures, Loyfer atlas	{TiSigLoyfer}	{src_loyfer_human_methylome_atlas}	{cit_loyfer}
zhou-lab/KYCGKB_hg38@v2:Win100k.20220228.cm	hg38/KYCG/Win100k.20220228.cm	585a9a0651029500cb1978d001069189b1fe368949715c99ad09fd91cb28e09a	169101				100 kb windows	{Win100k}	{src_reference_genome_index}	
zhou-lab/KYCGKB_hg38@v2:XCILinkedWGBS.20221121.cm	hg38/KYCG/XCILinkedWGBS.20221121.cm	3bb5f15cf2da91c88e47ae021b6e75fdf9c3eb2b05aedfd0b6c479639b903864	12552				X-inactivation linked CpGs	{XCILinkedWGBS}	{src_wgbs_x_inactivation_analysis}	
zhou-lab/KYCGKB_hg38@v2:XCILinkedWGBSSorted.20221121.cm	hg38/KYCG/XCILinkedWGBSSorted.20221121.cm	89a38ce3ebc823e99aaed42ab6b9c9cb475bc069a41a8f43aedcef529a4f151b	16744				X-inactivation linked, sorted cells	{XCILinkedWGBSSorted}	{src_sorted_cell_wgbs}	
zhou-lab/KYCGKB_hg38@v2:nFlankCG.20220321.cm	hg38/KYCG/nFlankCG.20220321.cm	a147624564e424b2ceabefe3da3263873e1a180ff8dba446adc794b96a110541	11529528			yes	Flanking CpG density	{nFlankCG}	{src_derived_from_the_cpg_referen}	
zhou-lab/KYCGKB_hg38@v2:nFlankCG100.20231025.cm	hg38/KYCG/nFlankCG100.20231025.cm	d5744f66f94082836c8558c023f1ae98d809f935f6b2b00891673d546489f78b	10120992				Flanking CpG density, 100 bp	{nFlankCG100}	{src_derived_from_the_cpg_referen_2}	
zhou-lab/KYCGKB_hg38@v2:nFlankCG50.20231025.cm	hg38/KYCG/nFlankCG50.20231025.cm	576d1b87764dec5511dcabad2a0342b1fbcbd0a9ccc2b771d7aa427e495ca116	7572753				Flanking CpG density, 50 bp	{nFlankCG50}	{src_derived_from_the_cpg_referen_2}	
zhou-lab/KYCGKB_hg38@v2:rmsk1.20220307.cm	hg38/KYCG/rmsk1.20220307.cm	ca9d036591c2d0fd2220e5cc23cbf62458ea935f372d2d316118b9c7fa601d11	4645990			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_hg38@v2:rmsk1.20220307.cm.idx	hg38/KYCG/rmsk1.20220307.cm.idx	34a158c8e5df7bdba4a0dd42fd420a463415241ce79e2305face7b8855ff7ac4	361			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_hg38@v2:rmsk2.20220321.cm	hg38/KYCG/rmsk2.20220321.cm	c613dec87a2705587f1f31ce85f57596e6823a792d773ef5f17c5c40bba8ccfb	5749686				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_hg38@v2:rmsk2.20220321.cm.idx	hg38/KYCG/rmsk2.20220321.cm.idx	c24e45bb151cde75b7308332f014b3768589aed4241b6dfd9804e6c011d9793b	1212				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_mm10@v2:Blacklist.20220304.cm	mm10/KYCG/Blacklist.20220304.cm	60fde734e169212cf0a2b48dadcfcdf5d5a463d48934e239383d062ac91e7782	636			yes	Blacklisted regions	{Blacklist}	{src_encode_blacklist_v2_hg38_enc}	{cit_amemiya}
zhou-lab/KYCGKB_mm10@v2:CGI.20220904.cm	mm10/KYCG/CGI.20220904.cm	99c3ede80a2d7833bc5c95405ec073f879587329cfbcc0e225a9224cf2a556f6	122892			yes	CpG islands	{CGI}	{src_ucsc_genome_browser_cpgislan}	{cit_gardiner_garden_frommer_1987}
zhou-lab/KYCGKB_mm10@v2:ChromHMM.20220414.cm	mm10/KYCG/ChromHMM.20220414.cm	49a6a884892d92145b6f1e2ef5120e8338f1228a9ecdc9dd5edf9fbdb0d66bd8	877986			yes	Chromatin states	{ChromHMM}	{src_encode_chromatin_state_segme}	{cit_ernst_kellis_2012}
zhou-lab/KYCGKB_mm10@v2:ChromHMMfullStack.20231222.cm	mm10/KYCG/ChromHMMfullStack.20231222.cm	167273200542ac80e6d4b10f17a8d5d9a3fe221acf077d59bd33349b26c78c1e	6409786				Chromatin states, full stack	{ChromHMMfullStack}	{src_ernst_lab_full_stack_annotat}	{cit_vu_ernst_2022}
zhou-lab/KYCGKB_mm10@v2:Chromosome.20240119.cm	mm10/KYCG/Chromosome.20240119.cm	07ee1c950d1cf639e2af7e79290e6efedc6f27e3082a4c6d6af708b1b9e50e69	269				Chromosome	{Chromosome}	{src_reference_genome_index}	
zhou-lab/KYCGKB_mm10@v2:ChromosomeXY.20230901.cm	mm10/KYCG/ChromosomeXY.20230901.cm	fa7db61b687c1366367f6061f240ff107d8b9a2aa9f5871da8f1cc9c3ab9393b	95				Sex chromosomes	{ChromosomeXY}	{src_reference_genome_index}	
zhou-lab/KYCGKB_mm10@v2:EnsRegBuild.20220710.cm	mm10/KYCG/EnsRegBuild.20220710.cm	4dd2d95dfaa0b8ed56115b426ef4ea7c2c2c50d1a39b5d5e77d2b8c57e371d59	1019167			yes	Ensembl Regulatory Build	{EnsRegBuild}	{src_ensembl_regulatory_build_gff}	{cit_zerbino}
zhou-lab/KYCGKB_mm10@v2:EnsRegBuild.20220710.cm.idx	mm10/KYCG/EnsRegBuild.20220710.cm.idx	dbfe13ecd92283c834feee943d07d2fa39878d95bce1be4b734f97e3dd83274c	146			yes	Ensembl Regulatory Build	{EnsRegBuild}	{src_ensembl_regulatory_build_gff}	{cit_zerbino}
zhou-lab/KYCGKB_mm10@v2:EvoCons.20220314.cm	mm10/KYCG/EvoCons.20220314.cm	fc92ab0c8a360db4eb2d78e38a0af71cf0accb0f92c3dfca8e5237b0172d1a2f	115742				Evolutionary conservation	{EvoCons}	{src_ucsc_phastcons_60_way}	{cit_siepel}
zhou-lab/KYCGKB_mm10@v2:GCfrac.20220323.cm	mm10/KYCG/GCfrac.20220323.cm	6b8ea23effd7b1f5931ec20d1f2cea1b8f069db4323c2e62a55fd5f3a881769e	19989460				GC fraction	{GCfrac}	{src_derived_from_the_reference_g}	
zhou-lab/KYCGKB_mm10@v2:GeneFeatures.20220710.cm	mm10/KYCG/GeneFeatures.20220710.cm	a04d79b323fc6c39860cfda662dda3cd4543eca91b17967c58ddb57e2bdbf026	1476841			yes	Gene features	{GeneFeatures}	{src_gencode_vm25_mm10_v39_hg38}	{cit_frankish}
zhou-lab/KYCGKB_mm10@v2:GeneFeatures.20220710.cm.idx	mm10/KYCG/GeneFeatures.20220710.cm.idx	a183002284431031f95610f032131f87e1ac7a3d31195ecf03dddb6f7a9454c4	123			yes	Gene features	{GeneFeatures}	{src_gencode_vm25_mm10_v39_hg38}	{cit_frankish}
zhou-lab/KYCGKB_mm10@v2:HM.20221013.cm	mm10/KYCG/HM.20221013.cm	d978b1ceca80b07ec0900ae7460eeacf592cde5a63a8b19dd1260abfa6ad8ffa	5896537			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/KYCGKB_mm10@v2:HM.20221013.cm.idx	mm10/KYCG/HM.20221013.cm.idx	4740f44bcb8adb27e11330a485219405ad128a17adeef2e5520d00b868391e45	1632			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/KYCGKB_mm10@v2:MetagenePC.20220911.cm	mm10/KYCG/MetagenePC.20220911.cm	c4c99902a83a6a9a418f1cbc8b92eb226bd138eeeb5d8a54c6c54bfc627e0ba0	2487844			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/KYCGKB_mm10@v2:MetagenePC.20220911.cm.idx	mm10/KYCG/MetagenePC.20220911.cm.idx	5b6fa3313374543b52119d6847444416e0d7805d4e636e93c121421d7fde35b7	709			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/KYCGKB_mm10@v2:PMD.20220911.cm	mm10/KYCG/PMD.20220911.cm	8ce8a76d9a0efef3644ea096cc3ab6459b2f0513e1feb3f8fdb52c9be938af86	16659			yes	Partially methylated domains	{PMD}	{src_zhou_lab_pmd_coordinates}	{cit_zhou_2}
zhou-lab/KYCGKB_mm10@v2:TFBS.20220922.cm	mm10/KYCG/TFBS.20220922.cm	8884906cf616914dc02cf4098afe6cd08b018ae7ee09a0642b3de6e4a013ef49	56669024				Transcription factor binding sites	{TFBS}	{src_cistrome_data_browser_tf_chi}	{cit_zheng}
zhou-lab/KYCGKB_mm10@v2:TFBS.20220922.cm.idx	mm10/KYCG/TFBS.20220922.cm.idx	e502a5b124755ce905381d96e52b132460ffe762d1a7665a014613a238f187a8	13700				Transcription factor binding sites	{TFBS}	{src_cistrome_data_browser_tf_chi}	{cit_zheng}
zhou-lab/KYCGKB_mm10@v2:TFBSFreq.20220922.cm	mm10/KYCG/TFBSFreq.20220922.cm	09eb2d20f0b126894d8823b30ade2106546d4d791ca4cb082ab333d57ca1c4fb	3895475				TFBS density	{TFBSFreq}	{src_derived_from_tfbs}	
zhou-lab/KYCGKB_mm10@v2:TFBSrm.20221005.cm	mm10/KYCG/TFBSrm.20221005.cm	bb32723175ca5b788d18dcf0f9019e6c5e0340a11a1cac37f080c9e0dfc2d3d8	53395935				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/KYCGKB_mm10@v2:TFBSrm.20221005.cm.idx	mm10/KYCG/TFBSrm.20221005.cm.idx	8f6b6bdd36ed4251cdfd7fc5dc1eaa894b636be665678181febf2249f0cf14cb	12454				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/KYCGKB_mm10@v2:Tetranuc2.20220321.cm	mm10/KYCG/Tetranuc2.20220321.cm	18c99b9abeb11862b97fc0fdb12549c6e1e311daf82daf16487dbe946f8c87b8	6838695				Tetranucleotide context	{Tetranuc2}	{src_derived_from_the_reference_g}	{cit_zhou_2}
zhou-lab/KYCGKB_mm10@v2:Tetranuc4.20220321.cm	mm10/KYCG/Tetranuc4.20220321.cm	46d1c0ae912013c16fc8715e0fbbe6ff21d5235bf6435ce7f7afe64f9603ee6b	13157336				Tetranucleotide context, uncollapsed	{Tetranuc4}	{src_derived_from_the_reference_g}	
zhou-lab/KYCGKB_mm10@v2:UCSCEnsemblRegulatory.20220727.cm	mm10/KYCG/UCSCEnsemblRegulatory.20220727.cm	1d94928a7055eaa5a120777f950162d584d95aa605f53a6658c3e60c9de9c698	639680				Regulatory features via UCSC	{UCSCEnsemblRegulatory}	{src_ensembl_regulatory_build_as}	{cit_zerbino}
zhou-lab/KYCGKB_mm10@v2:Win100k.20220228.cm	mm10/KYCG/Win100k.20220228.cm	83349a6c2888e98a34f20706f4904d4ac0973d447f7003ef1439f60cf0a1f912	154709				100 kb windows	{Win100k}	{src_reference_genome_index}	
zhou-lab/KYCGKB_mm10@v2:Win1m.20230709.cm	mm10/KYCG/Win1m.20230709.cm	534f4a2cba8ef98e66f2b330878c7829a0556a5c8dd2a4ef6d6bd54af339f126	16962				1 Mb windows	{Win1m}	{src_reference_genome_index}	
zhou-lab/KYCGKB_mm10@v2:Win30k.20220228.cm	mm10/KYCG/Win30k.20220228.cm	e2ac4cfc01d9ed7099f3fb27226ddf7e65ff5a6ea1be7911c243efe7e2d4b00d	513471				30 kb windows	{Win30k}	{src_reference_genome_index}	
zhou-lab/KYCGKB_mm10@v2:kmer10.20231109.cm	mm10/KYCG/kmer10.20231109.cm	8d3dd1d6581f125679732d3c3be89feba51499e7a5747e12514c212f42b79854	52445331				10-mer context	{kmer10}	{src_derived_from_the_reference_g}	
zhou-lab/KYCGKB_mm10@v2:nFlankCG.20220321.cm	mm10/KYCG/nFlankCG.20220321.cm	2c53fe47e2d7b3c01b2a7eadb97a17da75f8bb74a2ea19dd14383e990928a2a4	7763796			yes	Flanking CpG density	{nFlankCG}	{src_derived_from_the_cpg_referen}	
zhou-lab/KYCGKB_mm10@v2:nFlankCG100.20231025.cm	mm10/KYCG/nFlankCG100.20231025.cm	fdc1fcc9b9c8e88fbc0ad0ab3e3d671fa4023a355c15d28676c492add3152205	6787893				Flanking CpG density, 100 bp	{nFlankCG100}	{src_derived_from_the_cpg_referen_2}	
zhou-lab/KYCGKB_mm10@v2:nFlankCG50.20231025.cm	mm10/KYCG/nFlankCG50.20231025.cm	98fc285b6ae0501fb52d32b7604422ff418678bbf79859604906e77a6244ffdb	5037900				Flanking CpG density, 50 bp	{nFlankCG50}	{src_derived_from_the_cpg_referen_2}	
zhou-lab/KYCGKB_mm10@v2:rmsk1.20220321.cm	mm10/KYCG/rmsk1.20220321.cm	d41f69ddbb46bb12945f55fc11816616e5aec89bca805279799528fcd3f5c073	3321298			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_mm10@v2:rmsk1.20220321.cm.idx	mm10/KYCG/rmsk1.20220321.cm.idx	c16a31dbdee08569920cf88927a2e8f7426e4b838c74c223dad12990f0372e3f	374			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_mm10@v2:rmsk2.20220321.cm	mm10/KYCG/rmsk2.20220321.cm	a6301d67f7cf3e86c4d702b816191bd3da69d79748b7f6af133a853a5481d44a	4623244				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_mm10@v2:rmsk2.20220321.cm.idx	mm10/KYCG/rmsk2.20220321.cm.idx	70a4e2e6bf1325a76a1f834e5bd4c6b66d92755816a81e24d8de659b6d66a65a	1152				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_mm39@v2:ChromHMM.20250102.cm	mm39/KYCG/ChromHMM.20250102.cm	237d39c512c81c5e6f2d543b034ae16999219fb594b9d9e83abdb63c5971fdff	882311				Chromatin states	{ChromHMM}	{src_encode_chromatin_state_segme}	{cit_ernst_kellis_2012}
zhou-lab/genomes@v4:hg38/seqinfo.tsv.gz	hg38/seqinfo.tsv.gz	fb0451cc3a142233e220154fd7af2961d0ff2e8ba1113ca2b5ff6a948680b9e2	221			yes	Assembly sequence info	{seqinfo}	{src_genomes}	
zhou-lab/genomes@v4:hg38/gaps.tsv.gz	hg38/gaps.tsv.gz	0585abdbf80263e8779f5cdcc24bcf8ed2f108efb738e8ba44ba9b3ac24d5733	5185				Assembly gaps	{gaps}	{src_genomes}	
zhou-lab/genomes@v4:hg38/cytoband.tsv.gz	hg38/cytoband.tsv.gz	a49a0cf26294e04d12cf073edcf2bd512f231c2f30607105c2fc4157b6c149f1	9645				Cytogenetic bands	{cytoband}	{src_genomes}	
zhou-lab/genomes@v4:hg38/genes.bed.gz	hg38/genes.bed.gz	0ec51c895e05475cafdce90e83ef72beae2eee06b3fbe5544821ebd56bb1d423	10708528				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:hg38/genes.bed.gz.tbi	hg38/genes.bed.gz.tbi	fa4064aed5e8f89db296cdcea7f5b131f8c6c53b5e213614b27e386a8f30b8d8	192014				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:hg38/cpg_nocontig.cr	hg38/cpg_nocontig.cr	83cc96061b61ad3f7a83097705708b898b749ff0d00f9790b1f91a236a1298cd	30318472	29401795	genome	yes	CpG coordinate index	{cpg_nocontig}	{src_genomes}	{cit_archived_at_zenodo_10_5281_z}
zhou-lab/genomes@v4:mm10/seqinfo.tsv.gz	mm10/seqinfo.tsv.gz	ed48effa987d844b514e7bfd237447a949191c149f95aba383604cdc463f2a9f	203			yes	Assembly sequence info	{seqinfo}	{src_genomes}	
zhou-lab/genomes@v4:mm10/gaps.tsv.gz	mm10/gaps.tsv.gz	91f3ec9b0856505819e357b0644be35840b37dc26b42afced0c80e3ceedf59fe	4758				Assembly gaps	{gaps}	{src_genomes}	
zhou-lab/genomes@v4:mm10/cytoband.tsv.gz	mm10/cytoband.tsv.gz	a7bb429fb76b97a37654fde43ced186d6bff49f4564faef1650b4e12af12566a	4129				Cytogenetic bands	{cytoband}	{src_genomes}	
zhou-lab/genomes@v4:mm10/genes.bed.gz	mm10/genes.bed.gz	0e4497a94a8830a2d386f66836f6fec7d0669fdf3ee8ec62f06196117d23e14e	6823722				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:mm10/genes.bed.gz.tbi	mm10/genes.bed.gz.tbi	5f6b4acadd9e2badf5b6b91bf9f5cb8ce864553362d34044188e1a2ecd923ff6	202003				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:mm10/cpg_nocontig.cr	mm10/cpg_nocontig.cr	bef068ffeb6293acf16449f986df89005b0dfc2f0cec8fae53fd57cbd8fc8224	23825886	21867837	genome	yes	CpG coordinate index	{cpg_nocontig}	{src_genomes}	{cit_archived_at_zenodo_10_5281_z}
zhou-lab/genomes@v4:mm39/seqinfo.tsv.gz	mm39/seqinfo.tsv.gz	bdcee6698a3dd045e91b07a7be6ad36b0c5b372707a17fb33051c6a7a251027b	203			yes	Assembly sequence info	{seqinfo}	{src_genomes}	
zhou-lab/genomes@v4:mm39/gaps.tsv.gz	mm39/gaps.tsv.gz	002c5aa5e3efab25947e93847e397c4629057640bc635b512d07f26029dc2337	2038				Assembly gaps	{gaps}	{src_genomes}	
zhou-lab/genomes@v4:mm39/cytoband.tsv.gz	mm39/cytoband.tsv.gz	20f66bce778c2d07c08362673f1c75dadf6290925182dbb099d693a8bc183634	757				Cytogenetic bands	{cytoband}	{src_genomes}	
zhou-lab/genomes@v4:mm39/genes.bed.gz	mm39/genes.bed.gz	ce6c63a5ab350fd40e4b75ea1b5295745f70114cb19d5717e938a39f02b96ca2	7047902				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:mm39/genes.bed.gz.tbi	mm39/genes.bed.gz.tbi	6002f81994af23a84d6df8c8aba152bb507ed88b0a66532a3d1ebee1f9192f10	203709				Gene models	{genes}	{src_gencode_human_release_36_hg3}	{cit_frankish_2}
zhou-lab/genomes@v4:mm39/cpg_nocontig.cr	mm39/cpg_nocontig.cr	67b183a53a820a13303a4e793465d8012b106baed0f0098bf480f623b4bfe75d	23857084	21889506	genome	yes	CpG coordinate index	{cpg_nocontig}	{src_genomes}	{cit_archived_at_zenodo_10_5281_z}
zhou-lab/methscope_data@v4:test/human_hg38_40_celltypes_chr20.cg	hg38/data/human_hg38_40_celltypes_chr20.cg	259b05d9a0708727a800817566a6c8f165a1210f45a9ffae692a8cdcbfe08f2e	41377893				Forty cell types, chr20 only	{human_hg38_40_celltypes_chr20}	{src_methscope_data_exam}	{cit_loyfer}
zhou-lab/methscope_data@v4:test/human_hg38_40_celltypes_chr20.cg.idx	hg38/data/human_hg38_40_celltypes_chr20.cg.idx	e17bb044c67853f8954caaf1c6b77bf4ae1a7f7efb05280df796581ab1a0bca7	2182				Forty cell types, chr20 only	{human_hg38_40_celltypes_chr20}	{src_methscope_data_exam}	{cit_loyfer}
zhou-lab/methscope_data@v4:test/human_hg38_celltypes.cg	hg38/data/human_hg38_celltypes.cg	705973c8cdd475dbee6947952bff38fe4dea7fb44dc400c33fa9df4a0bc29a96	6402003				Four sorted cell types	{human_hg38_celltypes}	{src_methscope_data_exam}	{cit_loyfer}
zhou-lab/methscope_data@v4:test/human_hg38_celltypes.cg.idx	hg38/data/human_hg38_celltypes.cg.idx	ca868d49a73c7adf650bd6d58dbe3bb7e37f1472eef9b125fa195fd7ac69bb02	96				Four sorted cell types	{human_hg38_celltypes}	{src_methscope_data_exam}	{cit_loyfer}
zhou-lab/methscope_data@v4:test/human_hg38_immune_mixture.cg	hg38/data/human_hg38_immune_mixture.cg	bd00ecb91f472876dca82d6ae6ff880d8d29c7eee40aaa2fddea63dd03253613	12550753				Simulated immune mixtures	{human_hg38_immune_mixture}	{src_methscope_data_exam_2}	{cit_zhou_lab_single_cell_atlas_2}
zhou-lab/methscope_data@v4:test/human_hg38_immune_mixture.cg.idx	hg38/data/human_hg38_immune_mixture.cg.idx	f244f1a475fc2ff42a4af6519474943331686523c33bb6aebfdb14e9e0ad00b3	313				Simulated immune mixtures	{human_hg38_immune_mixture}	{src_methscope_data_exam_2}	{cit_zhou_lab_single_cell_atlas_2}
zhou-lab/methscope_data@v4:test/human_hg38_test.cg	hg38/data/human_hg38_test.cg	276fce3f98a2de653009a2cb489e5f9ea699234a1b72aecd1ea3ba03795554a6	103698			yes	Sparse example methylome	{human_hg38_test}	{src_methscope_data_exam}	{cit_loyfer}
zhou-lab/methscope_data@v4:test/human_hg38_test.truth.cg	hg38/data/human_hg38_test.truth.cg	63dd50e9b86b8abcb4c70c4927fd766026aa29999268f407187c16acfb7f6f6f	1944547			yes	Sparse example methylome	{human_hg38_test}	{src_methscope_data_exam}	{cit_loyfer}
hf:zhou-lab/methscope@v11:hg38_10k1.updecx	hg38/models/hg38_10k1.updecx	8f7f2d6d42f64daaba5bf9cede5146fa52c0f62b5c76b3d5c6680c5c7554b1b7	29075778				Upscaling decoder (one block)	{hg38_10k1}	{src_methscope_on_huggin}	{cit_loyfer}
hf:zhou-lab/methscope@v11:hg38_wg.updecx	hg38/models/hg38_wg.updecx	a1aeaf7d62ec8546bd40963f2fe18dcb0bdb54360b64748c10fbd304816442d8	2866632834				Upscaling decoder (whole genome)	{hg38_wg}	{src_methscope_on_huggin}	{cit_loyfer}
hf:zhou-lab/methscope@v11:hg38_celltype_full.clfx	hg38/models/hg38_celltype_full.clfx	4989d8178327e9a961a1834f53f68dd0e2ca7ce151959647fcbdc730d8e083ba	161323256			yes	Cell-type classifier (human, bank-full)	{hg38_celltype_full}	{src_methscope_on_huggin}	{cit_loyfer_2}
hf:zhou-lab/methscope@v11:hg38_celltype_lite.clfx	hg38/models/hg38_celltype_lite.clfx	a89214fe1a9a3a562eefeb2044eceac0509146df93296db3663abd5ca337b988	22205304				Cell-type classifier (human, bank-lite)	{hg38_celltype_lite}	{src_methscope_on_huggin}	{cit_loyfer_2}
hf:zhou-lab/methscope@v11:hg38_sex.clfx	hg38/models/hg38_sex.clfx	3d1618f6ca24d9a9d5b0fe1806673540515e5f6e7d7950e7c8873a85bb5c742b	30931			yes	Sex classifier	{hg38_sex}	{src_methscope_on_huggin}	{cit_loyfer}
hf:zhou-lab/methscope@v11:hg38_33celltypes.msdref	hg38/models/hg38_33celltypes.msdref	1e299d064423e4562e012b7ad92e9536e28010691cc37ec4a9ae4ed81f7c26ff	554067669				Deconvolution reference, bulk-pooled	{hg38_33celltypes}	{src_methscope_on_huggin}	{cit_loyfer_2}
hf:zhou-lab/methscope@v11:hg38_62celltypes.msdref	hg38/models/hg38_62celltypes.msdref	c9c862a9de3da3820e78df73a98ffcae6c85f4f4f6e5e378c4393ac649249e56	1510181179				Deconvolution reference	{hg38_62celltypes}	{src_methscope_on_huggin}	{cit_loyfer_2}
hf:zhou-lab/methscope@v11:mm10_wg.updecx	mm10/models/mm10_wg.updecx	f25cc5317a892105a121300fef009e29e96677f9a43fd02c3b47a59bf64cd482	2057125237				Upscaling decoder (whole genome, mouse)	{mm10_wg}	{src_methscope_on_huggin}	{cit_liu}
hf:zhou-lab/methscope@v11:mm10_brain_full.clfx	mm10/models/mm10_brain_full.clfx	02e60d0ee29362ee0fc4f6a93f6122445658af77d153c0614fb4584dc81ef9c1	67613805			yes	Cell-type classifier (mouse brain, bank-full)	{mm10_brain_full}	{src_methscope_on_huggin}	{cit_liu_2}
hf:zhou-lab/methscope@v11:mm10_brain_lite.clfx	mm10/models/mm10_brain_lite.clfx	58df24503facfdb7a65d8862918b4f553e359ceb4191b4e2fd395c719c125047	13917982				Cell-type classifier (mouse brain, bank-lite)	{mm10_brain_lite}	{src_methscope_on_huggin}	{cit_liu_2}
hf:zhou-lab/methscope@v11:mm10_41celltypes.msdref	mm10/models/mm10_41celltypes.msdref	04ebd2341d48507f6ae271fc51464116efec72c786a243eba5682fc7b0da68a6	581825095				Deconvolution reference (mouse brain)	{mm10_41celltypes}	{src_methscope_on_huggin}	{cit_liu_3}
